34202.340623547,5,0,100,309650,-1
34202.343025766,5,0,100,309650,-1
34202.343359679,5,0,100,309650,-1
34202.348421991,5,0,100,309650,-1
34202.350364317,5,0,100,309650,-1
34202.406855203,5,0,100,309750,-1
34202.445580567,3,16433322,100,309600,1
34202.445580567,1,16474699,100,309700,1
34202.47986657,4,16474699,100,309700,1
34202.479940266,1,16477996,3000,309800,-1
34202.47997661,1,16477998,100,309800,-1
34202.481305684,1,16478159,3000,309700,-1
34202.48134956,1,16478166,100,309700,-1
34202.481420225,1,16478174,100,309700,-1
34202.481499014,3,16478174,100,309700,-1
34202.570377933,3,16478159,3000,309700,-1
34202.587307453,3,16478166,100,309700,-1
34202.688787271,3,10426539,81,309600,1
34202.775155708,5,0,400,309750,-1
34202.775155708,5,0,1300,309750,-1
34202.786136885,1,16507754,200,309800,-1
34202.788632157,5,0,213,309750,-1
34202.788632157,4,16415636,100,309800,-1
34202.788632157,4,16507754,200,309800,-1
34202.78872777,1,16508027,3000,309700,1
34202.788753468,1,16508028,100,309700,1
34202.795676744,1,16508787,3000,309800,1
34202.795713092,1,16508789,100,309800,1
34202.811103729,4,16415409,100,309900,-1
34202.811103729,4,16460426,100,309900,-1
34202.811206976,1,16510061,100,309800,1
34202.81122988,3,16510061,100,309800,1
34202.814291164,1,16510390,3000,309900,1
34202.814363188,1,16510397,3000,309900,1
34202.814439142,3,16510397,3000,309900,1
34202.901121476,3,16510390,3000,309900,1
34202.901133898,3,16508789,100,309800,1
34202.952374765,1,16522272,100,309900,1
34203.041972671,4,16522272,100,309900,1
34203.042059008,1,16531141,3000,310000,-1
34203.042088308,1,16531143,100,310000,-1
34203.125322164,3,16531141,3000,310000,-1
34203.15985617,3,16531143,100,310000,-1
34203.192074392,1,16544714,400,310000,-1
34203.549651585,1,16576783,3000,309900,-1
34203.54969564,1,16576787,100,309900,-1
34203.549733619,1,16576792,100,309900,-1
34203.549775325,1,16576799,100,309900,-1
34203.549853366,3,16576799,100,309900,-1
34203.552959065,4,16576783,400,309900,-1
34203.554902694,4,16576783,400,309900,-1
34203.554995134,4,16576783,300,309900,-1
34203.627315512,3,16576783,1900,309900,-1
34203.663326906,3,16576787,100,309900,-1
34203.699275543,1,16592339,100,309900,-1
34203.716688438,4,16576792,100,309900,-1
34203.716932465,4,16592339,100,309900,-1
34203.716932465,4,16544714,400,310000,-1
34203.716932465,5,0,100,309900,-1
34203.717027808,1,16594939,3000,309900,1
34203.7170668,1,16594944,3000,309900,1
34203.717198662,3,16594944,3000,309900,1
34203.718924166,4,16594939,700,309900,1
34203.71908491,4,16594939,500,309900,1
34203.720226702,4,16594939,500,309900,1
34203.720284021,4,16594939,400,309900,1
34203.721069654,4,16594939,500,309900,1
34203.721372773,4,16594939,400,309900,1
34203.721473339,1,16595357,3000,310000,-1
34203.721494987,1,16595361,100,310000,-1
34203.721772603,1,16595382,3000,309900,-1
34203.72180426,1,16595387,100,309900,-1
34203.72188373,1,16595399,100,309900,-1
34203.721958024,3,16595399,100,309900,-1
34203.721994197,1,16595416,100,309900,-1
34203.741335069,4,16595382,3000,309900,-1
34203.741335069,4,16595387,100,309900,-1
34203.741335069,4,16595416,100,309900,-1
34203.741335069,5,0,100,309900,-1
34203.741453959,1,16597052,3000,309800,1
34203.741482644,1,16597055,3000,309800,1
34203.744240803,1,16597313,100,309800,1
34203.744534357,1,16597334,3000,309900,1
34203.744943175,1,16597374,100,309900,1
34203.749214919,4,5980692,200,310000,-1
34203.749214919,4,5980693,50,310000,-1
34203.749214919,4,5980695,211,310000,-1
34203.800013137,4,5980695,288,310000,-1
34203.800013137,4,5980697,154,310000,-1
34203.800013137,4,5980698,250,310000,-1
34203.800013137,4,5980699,100,310000,-1
34203.800013137,4,5980702,100,310000,-1
