310400,600,310200,1600
310400,600,310200,1900
310400,600,310200,2100
310400,600,310300,100
310400,600,310300,200
310400,600,310300,500
310400,600,310300,700
310400,600,310300,800
310400,600,310300,700
310400,600,310300,400
310400,600,310300,200
310400,600,310300,100
310400,600,310200,900
310400,800,310200,900
310400,600,310200,900
310400,600,310200,800
310300,100,310200,800
310300,200,310200,800
310300,100,310200,800
310400,600,310200,800
310400,600,310200,1000
310400,600,310200,1200
310400,600,310200,1300
310400,600,310200,1700
310400,600,310200,1800
310400,600,310200,1700
310400,600,310200,1800
310400,600,310200,2000
310400,600,310200,2200
310400,600,310200,2300
310400,600,310200,2400
310400,600,310200,2200
310400,600,310200,2300
310400,600,310200,2200
310400,600,310200,2100
310400,600,310200,2000
310400,600,310200,2000
310400,600,310200,2100
310400,600,310300,100
310400,600,310300,300
310400,600,310300,500
310400,600,310300,600
310400,600,310300,500
310400,600,310300,700
310400,600,310300,800
310400,600,310300,700
310400,700,310300,700
310400,700,310300,500
310400,700,310300,300
310400,700,310300,200
310400,800,310300,200
310400,800,310200,600
310400,1000,310200,600
310400,1100,310200,600
310400,1000,310200,600
310400,800,310200,600
310400,900,310200,600
310400,800,310200,600
310400,900,310200,600
310400,800,310200,600
310400,900,310200,600
310400,800,310200,600
310400,900,310200,600
310400,800,310200,600
